Entity1,Relationship,Entity2,Evidence,Evidence URL
IL2R,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2R,Innexin,INX-18,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2R,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2R,Receptor,DES-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2R,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2R,type,"Sensory neuron (polymodal sensory?; chemosensory?, mechanosensory?)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2DL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2DL,Innexin,INX-18,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2DL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2DL,Receptor,DES-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2DL,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2DL,type,"Sensory neuron (polymodal sensory?; chemosensory?, mechanosensory?)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2DR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2DR,Innexin,INX-18,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2DR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2DR,Receptor,DES-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2DR,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2DR,type,"Sensory neuron (polymodal sensory?; chemosensory?, mechanosensory?)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2VL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2VL,Innexin,INX-18,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2VL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2VL,Receptor,DES-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2VL,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2VL,type,"Sensory neuron (polymodal sensory?; chemosensory?, mechanosensory?)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2VR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2VR,Innexin,INX-18,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2VR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
IL2VR,Receptor,DES-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2VR,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
IL2VR,type,"Sensory neuron (polymodal sensory?; chemosensory?, mechanosensory?)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/IL2mainframe.htm
LUAL,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAL,Neuropeptide,NLP-13,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAL,Neuropeptide,PDF-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAL,Innexin,INX-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
LUAL,Innexin,INX-11,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
LUAL,Innexin,INX-13,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
LUAL,Receptor,GLR-5,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAL,Receptor,SER-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAL,type,Interneuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAR,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAR,Neuropeptide,NLP-13,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAR,Neuropeptide,PDF-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAR,Innexin,INX-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
LUAR,Innexin,INX-11,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
LUAR,Innexin,INX-13,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
LUAR,Receptor,GLR-5,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAR,Receptor,SER-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
LUAR,type,Interneuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/LUAmainframe.htm
M1,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M1mainframe.htm
M1,Neuropeptide,NLP-3,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M1mainframe.htm
M1,Innexin,INX-5,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
M1,Innexin,INX-13,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
M1,Receptor,AVR-14,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M1mainframe.htm
M1,Receptor,GLR-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M1mainframe.htm
M1,type,Pharyngeal motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M1mainframe.htm
M2L,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2L,Neuropeptide,NLP-3,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2L,Neuropeptide,FLP-18,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2L,Neuropeptide,FLP-21,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2L,Neuropeptide,NLP-13,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2L,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
M2L,Innexin,INX-13,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
M2L,type,Pharyngeal motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2R,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2R,Neuropeptide,NLP-3,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2R,Neuropeptide,FLP-18,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2R,Neuropeptide,FLP-21,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2R,Neuropeptide,NLP-13,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M2R,Innexin,INX-12,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
M2R,Innexin,INX-13,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
M2R,type,Pharyngeal motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M2mainframe.htm
M3L,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3L,Neuropeptide,NLP-3,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3L,Neuropeptide,FLP-18,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3L,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
M3L,Receptor,GLR-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3L,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3L,type,Pharyngeal motor neuron (also possibly proprioceptive sensory) ,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3R,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3R,Neuropeptide,NLP-3,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3R,Neuropeptide,FLP-18,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3R,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
M3R,Receptor,GLR-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3R,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M3R,type,Pharyngeal motor neuron (also possibly proprioceptive sensory) ,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M3mainframe.htm
M4,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M4mainframe.htm
M4,Neuropeptide,FLP-21,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M4mainframe.htm
M4,Receptor,GLR-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M4mainframe.htm
M4,Receptor,SER7b,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M4mainframe.htm
M4,type,Pharyngeal motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M4mainframe.htm
M5,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M5mainframe.htm
M5,Neuropeptide,FLP-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M5mainframe.htm
M5,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
M5,Receptor,GLR-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M5mainframe.htm
M5,type,Pharyngeal motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/M5mainframe.htm
MCL,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MCmainframe.htm
MCL,Neuropeptide,FLP-21,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MCmainframe.htm
MCL,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
MCL,Innexin,INX-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
MCL,Receptor,GLR-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MCmainframe.htm
MCL,type,Pharyngeal motor neuron (also putative sensory) ,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MCmainframe.htm
MCR,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MCmainframe.htm
MCR,Neuropeptide,FLP-21,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MCmainframe.htm
MCR,Innexin,INX-3,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
MCR,Innexin,INX-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
MCR,Receptor,GLR-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MCmainframe.htm
MCR,type,Pharyngeal motor neuron (also putative sensory) ,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MCmainframe.htm
MI,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MImainframe.htm
MI,type,"Pharyngeal motor neuron, interneuron ",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/MImainframe.htm
NSML,Neurotransmitter,Serotonin,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSML,Neuropeptide,NLP-18,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSML,Neuropeptide,NLP-13,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSML,Neuropeptide,NLP-19,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSML,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
NSML,Receptor,AEX-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSML,Receptor,GLR-7,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSML,Receptor,GLR-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSML,Receptor,SER-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSML,type,"Pharyngeal neurosecretory, motor, sensory (proprioceptive/mechanosensory) neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSMR,Neurotransmitter,Serotonin,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSMR,Neuropeptide,NLP-18,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSMR,Neuropeptide,NLP-13,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSMR,Neuropeptide,NLP-19,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSMR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
NSMR,Receptor,AEX-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSMR,Receptor,GLR-7,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSMR,Receptor,GLR-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSMR,Receptor,SER-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
NSMR,type,"Pharyngeal neurosecretory, motor, sensory (proprioceptive/mechanosensory) neuron",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/NSMmainframe.htm
OLLL,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLLmainframe.htm
OLLL,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
OLLL,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
OLLL,Receptor,SER-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLLmainframe.htm
OLLL,Receptor,PDFR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLLmainframe.htm
OLLL,type,Sensory neuron (mechanosensory),WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLLmainframe.htm
OLLR,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLLmainframe.htm
OLLR,Innexin,UNC-7,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
OLLR,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
OLLR,Receptor,SER-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLLmainframe.htm
OLLR,Receptor,PDFR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLLmainframe.htm
OLLR,type,Sensory neuron (mechanosensory),WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLLmainframe.htm
OLQDL,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDL,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDL,Receptor,OSM-9,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDL,Receptor,OCR-4,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDL,Receptor,TRPA-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDL,type,"Polymodal neuron (sensory neuron (mechanosensory), interneuron)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDR,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDR,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDR,Receptor,OSM-9,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDR,Receptor,OCR-4,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDR,Receptor,TRPA-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQDR,type,"Polymodal neuron (sensory neuron (mechanosensory), interneuron)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVL,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVL,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVL,Receptor,OSM-9,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVL,Receptor,OCR-4,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVL,Receptor,TRPA-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVL,type,"Polymodal neuron (sensory neuron (mechanosensory), interneuron)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVR,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVR,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVR,Receptor,OSM-9,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVR,Receptor,OCR-4,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVR,Receptor,TRPA-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
OLQVR,type,"Polymodal neuron (sensory neuron (mechanosensory), interneuron)",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/OLQmainframe.htm
PDA,Neurotransmitter,Acetylcholine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDAmainframe.htm
PDA,Innexin,UNC-9,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
PDA,Receptor,EXP-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDAmainframe.htm
PDA,Receptor,UNC-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDAmainframe.htm
PDA,type,Motor neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDAmainframe.htm
PDB,Receptor,UNC-8,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDBmainframe.htm
PDB,type,"Motor neuron in the hermaphrodite, motor neuron and interneuron in the male",WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDBmainframe.htm
PDEL,Neurotransmitter,Dopamine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDEmainframe.htm
PDEL,Receptor,DOP-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDEmainframe.htm
PDEL,type,Sensory neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDEmainframe.htm
PDER,Neurotransmitter,Dopamine,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDEmainframe.htm
PDER,Receptor,DOP-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDEmainframe.htm
PDER,type,Sensory neuron,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PDEmainframe.htm
PHAL,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,Neuropeptide,NLP-7,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,Neuropeptide,NLP-14,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,Innexin,INX-13,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
PHAL,Innexin,INX-19,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
PHAL,Receptor,GCY-12,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,Receptor,OCR-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,Receptor,OSM-9,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,Receptor,SRB-6,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,Receptor,SRG-13,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,Receptor,PDFR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAL,type,Sensory neuron (chemosensory),WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAR,Neurotransmitter,Glutamate,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAR,Neuropeptide,NLP-7,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAR,Neuropeptide,NLP-14,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAR,Innexin,INX-13,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
PHAR,Innexin,INX-19,"Altun et al., 2009",http://www.ncbi.nlm.nih.gov/pmc/articles/PMC2732576/table/T3/
PHAR,Receptor,GCY-12,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAR,Receptor,NPR-1,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAR,Receptor,OCR-2,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAR,Receptor,OSM-9,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
PHAR,Receptor,SRB-6,WormAtlas,http://wormatlas.org/neurons/Individual%20Neurons/PHAmainframe.htm
